Berichtsjahr,Berichtsmonat,Segment,Marke,Modellreihe,Anzahl,ZS Anzahl,Diesel,ZS Diesel,Hybrid,ZS Hybrid,Benzin-Hybrid,ZS Benzin-Hybrid,Diesel-Hybrid,ZS Diesel-Hybrid,Hybrid (ohne Plug-in),ZS Hybrid (ohne Plug-in),Benzin-Hybrid (ohne Plug-in),ZS Benzin-Hybrid (ohne Plug-in),Diesel-Hybrid (ohne Plug-in),ZS Diesel-Hybrid (ohne Plug-in),Plug-in-Hybrid,ZS Plug-in-Hybrid,Benzin-Plug-in-Hybrid,ZS Benzin-Plug-in-Hybrid,Diesel-Plug-in-Hybrid,ZS Diesel-Plug-in-Hybrid,Elektro (BEV),ZS Elektro (BEV),Allradantrieb,ZS Allrad,offener Aufbau,ZS offener Aufbau,gewerblich,ZS gewerblich,ObjectId,Monat Sortierung
2024,Juni,KOMPAKTKLASSE,TOYOTA,COROLLA,1308,,,-,1308,,1308,,,-,1308,,1308,,,-,,-,,-,,-,,-,61,,,-,837,,17233,6
2024,Juni,KOMPAKTKLASSE,VW,GOLF,8423,,3137,,1806,,1806,,,-,1796,,1796,,,-,10,,10,,,-,,-,521,,,-,7319,,17234,6
2024,Juni,KOMPAKTKLASSE,VW,ID.3,6370,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,6370,,,-,,-,1209,,17235,6
2024,Juni,MITTELKLASSE,ALFA ROMEO,GIULIA,230,,19,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,192,,,-,183,,17236,6
2024,Juli,KOMPAKTKLASSE,SUBARU,IMPREZA,12,,,-,11,,11,,,-,11,,11,,,-,,-,,-,,-,,-,12,,,-,7,,17237,7
2024,Juli,KOMPAKTKLASSE,SUZUKI,SWACE,53,,,-,53,,53,,,-,53,,53,,,-,,-,,-,,-,,-,,-,,-,49,,17238,7
2024,Juni,MITTELKLASSE,AUDI,A4,3333,,,-,3143,,1351,,1792,,3143,,1351,,1792,,,-,,-,,-,,-,1672,,,-,2861,,17239,6
2024,Juli,KOMPAKTKLASSE,TOYOTA,COROLLA,1865,,,-,1865,,1865,,,-,1865,,1865,,,-,,-,,-,,-,,-,41,,,-,1440,,17240,7
2024,April,UTILITIES,IVECO,DAILY,4,,4,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,2,,17241,4
2024,April,UTILITIES,MAN,TGE,44,,44,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,5,,,-,43,,17242,4
2024,April,UTILITIES,MERCEDES,CITAN,399,,182,,,-,,-,,-,,-,,-,,-,,-,,-,,-,93,,,-,,-,318,,17243,4
2024,April,UTILITIES,MERCEDES,SPRINTER,288,,288,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,20,,,-,261,,17244,4
2024,April,UTILITIES,MERCEDES,VITO,667,,630,,,-,,-,,-,,-,,-,,-,,-,,-,,-,37,,111,,,-,620,,17245,4
2024,Juni,MITTELKLASSE,AUDI,A5,1239,,,-,975,,641,,334,,975,,641,,334,,,-,,-,,-,,-,805,,559,,967,,17246,6
2024,April,UTILITIES,NISSAN,PRIMASTAR,151,,151,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,122,,17247,4
2024,Juli,KOMPAKTKLASSE,VW,GOLF,5026,,1610,,1138,,1138,,,-,1099,,1099,,,-,39,,39,,,-,,-,100,,,-,4276,,17248,7
2024,Juni,MITTELKLASSE,BMW,3ER,2872,,,-,1656,,502,,1154,,1301,,147,,1154,,355,,355,,,-,,-,1119,,,-,2362,,17249,6
2024,April,UTILITIES,NISSAN,TOWNSTAR,281,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,6,,,-,,-,124,,17250,4
2024,April,MITTELKLASSE,MG ROEWE,5,48,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,48,,,-,,-,31,,17251,4
2024,April,UTILITIES,OPEL,COMBO,264,,213,,,-,,-,,-,,-,,-,,-,,-,,-,,-,48,,,-,,-,262,,17252,4
2024,April,MITTELKLASSE,NIO,ET5,13,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,13,,13,,,-,4,,17253,4
2024,Juni,MITTELKLASSE,BMW,4ER,1780,,,-,578,,293,,285,,578,,293,,285,,,-,,-,,-,618,,768,,340,,1345,,17254,6
2024,April,UTILITIES,OPEL,MOVANO,6,,6,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,6,,17255,4
2024,Juli,KOMPAKTKLASSE,VW,ID.3,935,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,935,,,-,,-,670,,17256,7
2024,April,MITTELKLASSE,PEUGEOT,408,102,,,-,27,,27,,,-,,-,,-,,-,27,,27,,,-,,-,,-,,-,84,,17257,4
2024,Juni,MITTELKLASSE,BYD,SEAL,95,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,95,,47,,,-,56,,17258,6
2024,April,UTILITIES,OPEL,ZAFIRA LIFE,55,,29,,,-,,-,,-,,-,,-,,-,,-,,-,,-,26,,,-,,-,44,,17259,4
2024,Juli,MITTELKLASSE,ALFA ROMEO,GIULIA,116,,9,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,102,,,-,90,,17260,7
2024,April,MITTELKLASSE,PEUGEOT,508,182,,61,,41,,41,,,-,,-,,-,,-,41,,41,,,-,,-,11,,,-,178,,17261,4
2024,Juni,MITTELKLASSE,CITROEN,C5,873,,140,,229,,229,,,-,205,,205,,,-,24,,24,,,-,,-,,-,,-,742,,17262,6
2024,April,UTILITIES,PEUGEOT,BOXER,5,,5,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,17263,4
2024,Juli,MITTELKLASSE,AUDI,A4,2502,,,-,2344,,1060,,1284,,2344,,1060,,1284,,,-,,-,,-,,-,1237,,,-,2003,,17264,7
2024,April,MITTELKLASSE,POLESTAR,2,206,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,206,,59,,,-,172,,17265,4
2024,Juni,MITTELKLASSE,GWM,ORA 07,33,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,33,,21,,,-,33,,17266,6
2024,April,UTILITIES,PEUGEOT,EXPERT,19,,10,,,-,,-,,-,,-,,-,,-,,-,,-,,-,9,,,-,,-,10,,17267,4
2024,Juli,MITTELKLASSE,AUDI,A5,934,,2,,699,,454,,245,,694,,449,,245,,5,,5,,,-,,-,638,,471,,693,,17268,7
2024,Juli,MITTELKLASSE,BMW,3ER,3359,,,-,1996,,489,,1507,,1688,,181,,1507,,308,,308,,,-,,-,1355,,1,,2848,,17269,7
2024,Juli,MITTELKLASSE,BMW,4ER,1906,,,-,516,,268,,248,,516,,268,,248,,,-,,-,,-,890,,892,,323,,1473,,17270,7
2024,April,MITTELKLASSE,SKODA,SUPERB,1412,,1004,,178,,178,,,-,160,,160,,,-,18,,18,,,-,,-,166,,,-,1240,,17271,4
2024,April,MITTELKLASSE,TESLA,MODEL 3,492,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,492,,286,,,-,287,,17272,4
2024,Juli,MITTELKLASSE,BYD,SEAL,85,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,85,,45,,,-,50,,17273,7
2024,April,MITTELKLASSE,VOLVO,60,529,,,-,529,,450,,79,,312,,233,,79,,217,,217,,,-,,-,346,,,-,440,,17274,4
2024,Juni,MITTELKLASSE,HYUNDAI,IONIQ6,238,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,238,,59,,,-,181,,17275,6
2024,Juni,MITTELKLASSE,MAZDA,6,289,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,249,,17276,6
2024,Juli,MITTELKLASSE,CITROEN,C5,581,,144,,205,,205,,,-,189,,189,,,-,16,,16,,,-,,-,,-,,-,442,,17277,7
2024,Juni,MITTELKLASSE,MERCEDES,C-KLASSE,2269,,2,,2262,,1023,,1239,,1779,,736,,1043,,483,,287,,196,,,-,483,,3,,1486,,17278,6
2024,April,MITTELKLASSE,VW,ARTEON,331,,185,,12,,12,,,-,,-,,-,,-,12,,12,,,-,,-,143,,,-,301,,17279,4
2024,Juli,MITTELKLASSE,GWM,ORA 07,11,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,11,,8,,,-,11,,17280,7
2024,Juni,MITTELKLASSE,MERCEDES,CLA-KLASSE,1490,,260,,1106,,1106,,,-,878,,878,,,-,228,,228,,,-,,-,264,,,-,842,,17281,6
2024,April,UTILITIES,PEUGEOT,RIFTER,27,,1,,,-,,-,,-,,-,,-,,-,,-,,-,,-,25,,,-,,-,25,,17282,4
2024,Juni,MITTELKLASSE,MG ROEWE,5,35,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,35,,,-,,-,29,,17283,6
2024,April,UTILITIES,RENAULT,KANGOO,545,,82,,,-,,-,,-,,-,,-,,-,,-,,-,,-,70,,,-,,-,266,,17284,4
2024,April,UTILITIES,RENAULT,MASTER,32,,32,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,30,,17285,4
2024,Juni,MITTELKLASSE,NIO,ET5,8,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,8,,8,,,-,7,,17286,6
2024,April,UTILITIES,RENAULT,TRAFIC,199,,199,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,137,,17287,4
2024,Juni,MITTELKLASSE,PEUGEOT,408,331,,,-,126,,126,,,-,5,,5,,,-,121,,121,,,-,,-,,-,,-,259,,17288,6
2024,April,UTILITIES,TOYOTA,PROACE,352,,272,,,-,,-,,-,,-,,-,,-,,-,,-,,-,4,,,-,,-,221,,17289,4
2024,Juni,MITTELKLASSE,PEUGEOT,508,259,,79,,59,,59,,,-,,-,,-,,-,59,,59,,,-,,-,12,,,-,248,,17290,6
2024,April,UTILITIES,VW,CADDY,1736,,1060,,6,,6,,,-,,-,,-,,-,6,,6,,,-,,-,92,,,-,1354,,17291,4
2024,Juni,MITTELKLASSE,POLESTAR,2,331,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,331,,169,,,-,280,,17292,6
2024,April,UTILITIES,VW,CRAFTER,25,,25,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,24,,17293,4
2024,Juni,MITTELKLASSE,SKODA,SUPERB,2347,,1669,,449,,449,,,-,441,,441,,,-,8,,8,,,-,,-,407,,,-,2081,,17294,6
2024,April,UTILITIES,VW,ID. BUZZ,241,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,241,,5,,,-,205,,17295,4
2024,Juni,MITTELKLASSE,TESLA,MODEL 3,1202,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,1202,,720,,,-,539,,17296,6
2024,April,UTILITIES,VW,TRANSPORTER,2353,,2017,,57,,57,,,-,,-,,-,,-,57,,57,,,-,,-,292,,,-,1768,,17297,4
2024,Juni,MITTELKLASSE,VOLVO,60,1079,,1,,1078,,941,,137,,586,,449,,137,,492,,492,,,-,,-,673,,,-,809,,17298,6
2024,April,WOHNMOBILE,CITROEN,JUMPER,1319,,1312,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,14,,,-,632,,17299,4
2024,Juni,MITTELKLASSE,VW,ARTEON,602,,253,,4,,4,,,-,,-,,-,,-,4,,4,,,-,,-,210,,,-,553,,17300,6
2024,April,WOHNMOBILE,CITROEN,JUMPY,70,,65,,,-,,-,,-,,-,,-,,-,,-,,-,,-,5,,,-,,-,13,,17301,4
2024,Juni,MITTELKLASSE,VW,PASSAT,5545,,4012,,1469,,1469,,,-,1432,,1432,,,-,37,,37,,,-,,-,255,,,-,5214,,17302,6
2024,April,WOHNMOBILE,FIAT,DUCATO,3285,,3279,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,19,,,-,1557,,17303,4
2024,Juni,OBERE MITTELKLASSE,AUDI,A6,2328,,3,,2314,,873,,1441,,2014,,573,,1441,,300,,300,,,-,10,,1905,,,-,1954,,17304,6
2024,April,WOHNMOBILE,FORD,TRANSIT CUSTOM,262,,257,,1,,,-,1,,1,,,-,1,,,-,,-,,-,,-,4,,,-,97,,17305,4
2024,Juni,OBERE MITTELKLASSE,BMW,5ER,1565,,,-,1057,,327,,730,,889,,159,,730,,168,,168,,,-,506,,543,,,-,1364,,17306,6
2024,Juni,OBERE MITTELKLASSE,HYUNDAI,G80,7,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,4,,6,,,-,5,,17307,6
2024,April,WOHNMOBILE,FORD,"TRANSIT, TOURNEO",946,,942,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,53,,,-,501,,17308,4
2024,Juni,OBERE MITTELKLASSE,JAGUAR,XF,13,,,-,6,,,-,6,,6,,,-,6,,,-,,-,,-,,-,9,,,-,10,,17309,6
2024,April,MITTELKLASSE,VW,PASSAT,4100,,3029,,773,,773,,,-,766,,766,,,-,7,,7,,,-,,-,131,,,-,3919,,17310,4
2024,April,OBERE MITTELKLASSE,AUDI,A6,1821,,,-,1820,,924,,896,,1345,,449,,896,,475,,475,,,-,,-,1363,,,-,1680,,17311,4
2024,April,OBERE MITTELKLASSE,BMW,5ER,1754,,,-,1140,,541,,599,,809,,210,,599,,331,,331,,,-,613,,626,,,-,1553,,17312,4
2024,April,WOHNMOBILE,IVECO,DAILY,102,,102,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,7,,,-,26,,17313,4
2024,Juni,OBERE MITTELKLASSE,LEXUS,ES,35,,,-,35,,35,,,-,35,,35,,,-,,-,,-,,-,,-,,-,,-,29,,17314,6
2024,Juli,MITTELKLASSE,HYUNDAI,G70,24,,11,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,14,,,-,22,,17315,7
2024,Juli,MITTELKLASSE,HYUNDAI,IONIQ6,187,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,187,,61,,,-,145,,17316,7
2024,Juni,OBERE MITTELKLASSE,MERCEDES,CLE,873,,,-,871,,718,,153,,847,,694,,153,,24,,24,,,-,,-,407,,415,,446,,17317,6
2024,Juli,MITTELKLASSE,JAGUAR,XE,5,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,1,,,-,3,,17318,7
2024,April,WOHNMOBILE,MAN,TGE,83,,83,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,1,,,-,39,,17319,4
2024,Juni,OBERE MITTELKLASSE,MERCEDES,E-KLASSE,2753,,42,,2150,,867,,1283,,1233,,451,,782,,917,,416,,501,,559,,1120,,,-,1916,,17320,6
2024,April,OBERE MITTELKLASSE,JAGUAR,XF,11,,,-,7,,,-,7,,7,,,-,7,,,-,,-,,-,,-,8,,,-,7,,17321,4
2024,Juli,MITTELKLASSE,MAZDA,6,223,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,199,,17322,7
2024,April,WOHNMOBILE,MERCEDES,SPRINTER,643,,643,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,160,,,-,225,,17323,4
2024,Juni,OBERE MITTELKLASSE,SUBARU,OUTBACK,89,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,89,,,-,35,,17324,6
2024,April,OBERE MITTELKLASSE,LEXUS,ES,26,,,-,26,,26,,,-,26,,26,,,-,,-,,-,,-,,-,,-,,-,22,,17325,4
2024,Juli,MITTELKLASSE,MERCEDES,C-KLASSE,2448,,,-,2447,,1198,,1249,,1799,,807,,992,,648,,391,,257,,,-,517,,7,,1651,,17326,7
2024,April,WOHNMOBILE,MERCEDES,V-KLASSE,184,,184,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,123,,,-,93,,17327,4
2024,Juni,OBERE MITTELKLASSE,TOYOTA,CAMRY,21,,,-,14,,14,,,-,14,,14,,,-,,-,,-,,-,,-,2,,,-,17,,17328,6
2024,April,OBERE MITTELKLASSE,MERCEDES,CLE,404,,,-,404,,327,,77,,403,,326,,77,,1,,1,,,-,,-,159,,52,,161,,17329,4
2024,Juli,MITTELKLASSE,MERCEDES,CLA-KLASSE,1615,,343,,1160,,1160,,,-,961,,961,,,-,199,,199,,,-,,-,254,,,-,903,,17330,7
2024,April,WOHNMOBILE,MERCEDES,VITO,50,,50,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,20,,,-,12,,17331,4
2024,Juni,OBERE MITTELKLASSE,TOYOTA,MIRAI,11,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,9,,17332,6
2024,April,OBERE MITTELKLASSE,MERCEDES,E-KLASSE,3090,,28,,2389,,990,,1399,,1278,,442,,836,,1111,,548,,563,,666,,1282,,,-,2085,,17333,4
2024,Juli,MITTELKLASSE,MG ROEWE,5,33,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,33,,,-,,-,26,,17334,7
2024,April,WOHNMOBILE,NISSAN,PRIMASTAR,9,,9,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,6,,17335,4
2024,Juni,OBERE MITTELKLASSE,VOLVO,90,257,,1,,256,,148,,108,,116,,8,,108,,140,,140,,,-,,-,216,,,-,242,,17336,6
2024,April,OBERE MITTELKLASSE,SUBARU,OUTBACK,114,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,114,,,-,39,,17337,4
2024,Juli,MITTELKLASSE,NIO,ET5,6,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,6,,6,,,-,2,,17338,7
2024,April,WOHNMOBILE,OPEL,COMBO,2,,1,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,17339,4
2024,Juni,OBERE MITTELKLASSE,VW,ID.7,598,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,598,,7,,,-,526,,17340,6
2024,April,OBERE MITTELKLASSE,TOYOTA,CAMRY,5,,,-,3,,3,,,-,3,,3,,,-,,-,,-,,-,,-,,-,,-,1,,17341,4
2024,Juli,MITTELKLASSE,PEUGEOT,408,254,,,-,79,,79,,,-,12,,12,,,-,67,,67,,,-,,-,,-,,-,130,,17342,7
2024,April,WOHNMOBILE,OPEL,MOVANO,62,,62,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,27,,17343,4
2024,Juni,OBERE MITTELKLASSE,XPENG,P7,5,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,5,,5,,,-,5,,17344,6
2024,April,OBERE MITTELKLASSE,TOYOTA,MIRAI,5,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,4,,17345,4
2024,April,OBERE MITTELKLASSE,VOLVO,90,188,,1,,187,,117,,70,,123,,53,,70,,64,,64,,,-,,-,150,,,-,177,,17346,4
2024,Juli,MITTELKLASSE,PEUGEOT,508,126,,47,,55,,55,,,-,,-,,-,,-,55,,55,,,-,,-,8,,,-,114,,17347,7
2024,April,OBERE MITTELKLASSE,VW,ID.7,458,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,458,,7,,,-,404,,17348,4
2024,Juli,MITTELKLASSE,POLESTAR,2,264,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,264,,97,,,-,231,,17349,7
2024,April,WOHNMOBILE,OPEL,VIVARO,13,,13,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,1,,,-,,-,17350,4
2024,April,WOHNMOBILE,OPEL,ZAFIRA LIFE,31,,31,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,13,,17351,4
2024,April,WOHNMOBILE,PEUGEOT,BOXER,371,,367,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,1,,,-,166,,17352,4
2024,April,OBERKLASSE,AUDI,A7,108,,,-,107,,72,,35,,95,,60,,35,,12,,12,,,-,,-,90,,,-,93,,17353,4
2024,April,WOHNMOBILE,PEUGEOT,EXPERT,19,,19,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,2,,17354,4
2024,Juli,MITTELKLASSE,SKODA,SUPERB,1524,,1031,,390,,390,,,-,232,,232,,,-,158,,158,,,-,,-,362,,,-,1292,,17355,7
2024,April,OBERKLASSE,AUDI,A8,157,,2,,152,,56,,96,,131,,35,,96,,21,,21,,,-,,-,157,,,-,134,,17356,4
2024,April,WOHNMOBILE,RENAULT,MASTER,155,,155,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,1,,,-,77,,17357,4
2024,Juni,OBERKLASSE,AUDI,A7,111,,,-,110,,89,,21,,79,,58,,21,,31,,31,,,-,,-,104,,,-,93,,17358,6
2024,Juni,OBERKLASSE,AUDI,A8,76,,,-,71,,31,,40,,54,,14,,40,,17,,17,,,-,,-,76,,,-,62,,17359,6
2024,April,WOHNMOBILE,RENAULT,TRAFIC,36,,35,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,1,,,-,18,,17360,4
2024,Juli,MITTELKLASSE,TESLA,MODEL 3,450,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,450,,300,,,-,257,,17361,7
2024,Juni,OBERKLASSE,AUDI,E-TRON GT,157,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,157,,157,,,-,138,,17362,6
2024,April,OBERKLASSE,AUDI,E-TRON GT,121,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,121,,121,,,-,106,,17363,4
2024,April,WOHNMOBILE,TOYOTA,LANDCRUISER,1,,1,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,1,,,-,1,,17364,4
2024,Juli,MITTELKLASSE,VOLVO,60,863,,1,,862,,814,,48,,400,,352,,48,,462,,462,,,-,,-,606,,,-,606,,17365,7
2024,Juni,OBERKLASSE,BENTLEY,CONTINENTAL,99,,,-,2,,2,,,-,,-,,-,,-,2,,2,,,-,,-,99,,43,,86,,17366,6
2024,April,OBERKLASSE,BENTLEY,CONTINENTAL,72,,,-,1,,1,,,-,,-,,-,,-,1,,1,,,-,,-,68,,24,,44,,17367,4
2024,April,WOHNMOBILE,TOYOTA,PROACE,4,,4,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,17368,4
2024,Juli,MITTELKLASSE,VW,ARTEON,373,,144,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,135,,,-,332,,17369,7
2024,Juni,OBERKLASSE,BMW,7ER,265,,,-,190,,62,,128,,134,,6,,128,,56,,56,,,-,75,,226,,,-,230,,17370,6
2024,April,OBERKLASSE,BMW,7ER,313,,,-,209,,65,,144,,148,,4,,144,,61,,61,,,-,104,,289,,,-,297,,17371,4
2024,April,WOHNMOBILE,VW,CADDY,13,,8,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,1,,,-,9,,17372,4
2024,Juli,MITTELKLASSE,VW,PASSAT,3714,,2798,,874,,874,,,-,624,,624,,,-,250,,250,,,-,,-,388,,,-,3470,,17373,7
2024,Juni,OBERKLASSE,BMW,8ER,72,,,-,12,,,-,12,,12,,,-,12,,,-,,-,,-,,-,62,,30,,62,,17374,6
2024,April,OBERKLASSE,BMW,8ER,286,,,-,32,,,-,32,,32,,,-,32,,,-,,-,,-,,-,277,,130,,265,,17375,4
2024,April,WOHNMOBILE,VW,CRAFTER,448,,448,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,101,,,-,294,,17376,4
2024,Juli,OBERE MITTELKLASSE,AUDI,A6,2501,,,-,2486,,1009,,1477,,2135,,658,,1477,,351,,351,,,-,8,,2098,,,-,2134,,17377,7
2024,Juni,OBERKLASSE,LUCID,AIR,15,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,15,,15,,,-,12,,17378,6
2024,April,OBERKLASSE,LUCID,AIR,26,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,26,,23,,,-,24,,17379,4
2024,April,WOHNMOBILE,VW,TRANSPORTER,964,,960,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,232,,,-,583,,17380,4
2024,Juli,OBERE MITTELKLASSE,BMW,5ER,3212,,,-,2217,,558,,1659,,1763,,104,,1659,,454,,454,,,-,995,,1304,,,-,2832,,17381,7
2024,Juni,OBERKLASSE,MERCEDES,CLS,27,,3,,24,,23,,1,,24,,23,,1,,,-,,-,,-,,-,26,,,-,12,,17382,6
2024,April,OBERKLASSE,MASERATI,GHIBLI,6,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,1,,,-,6,,17383,4
2024,April,SONSTIGE,AUDI,SONSTIGE,195,,30,,40,,40,,,-,,-,,-,,-,40,,40,,,-,22,,169,,,-,195,,17384,4
2024,April,OBERKLASSE,MERCEDES,CLS,28,,7,,21,,19,,2,,21,,19,,2,,,-,,-,,-,,-,28,,,-,16,,17385,4
2024,April,SONSTIGE,BMW,SONSTIGE,120,,30,,21,,11,,10,,13,,3,,10,,8,,8,,,-,1,,117,,,-,79,,17386,4
2024,Juli,OBERE MITTELKLASSE,HYUNDAI,G80,7,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,3,,4,,,-,7,,17387,7
2024,Juli,OBERE MITTELKLASSE,JAGUAR,XF,11,,,-,10,,,-,10,,10,,,-,10,,,-,,-,,-,,-,7,,,-,6,,17388,7
2024,April,OBERKLASSE,MERCEDES,S-KLASSE,558,,3,,282,,205,,77,,165,,88,,77,,117,,117,,,-,267,,492,,,-,490,,17389,4
2024,April,SONSTIGE,BYD,SONSTIGE,39,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,39,,18,,,-,19,,17390,4
2024,Juni,OBERKLASSE,MERCEDES,S-KLASSE,519,,3,,340,,237,,103,,237,,134,,103,,103,,103,,,-,161,,453,,,-,457,,17391,6
2024,Juni,OBERKLASSE,NIO,ET7,11,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,11,,11,,,-,7,,17392,6
2024,Juni,OBERKLASSE,PORSCHE,PANAMERA,311,,,-,258,,258,,,-,,-,,-,,-,258,,258,,,-,,-,302,,,-,282,,17393,6
2024,April,SONSTIGE,FERRARI,SONSTIGE,15,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,12,,6,,17394,4
2024,Juni,OBERKLASSE,PORSCHE,TAYCAN,243,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,243,,183,,,-,222,,17395,6
2024,April,OBERKLASSE,NIO,ET7,23,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,23,,23,,,-,19,,17396,4
2024,April,SONSTIGE,FORD,SONSTIGE,16,,13,,,-,,-,,-,,-,,-,,-,,-,,-,,-,3,,2,,,-,5,,17397,4
2024,Juni,OBERKLASSE,ROLLS ROYCE,SPECTRE,9,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,9,,9,,,-,8,,17398,6
2024,Juli,OBERE MITTELKLASSE,LEXUS,ES,37,,,-,37,,37,,,-,37,,37,,,-,,-,,-,,-,,-,,-,,-,31,,17399,7
2024,April,OBERKLASSE,PORSCHE,PANAMERA,93,,,-,25,,25,,,-,,-,,-,,-,25,,25,,,-,,-,88,,,-,86,,17400,4
2024,April,SONSTIGE,HYUNDAI,SONSTIGE,5,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,4,,1,,,-,4,,17401,4
2024,Juni,OBERKLASSE,TESLA,MODEL S,70,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,70,,70,,,-,34,,17402,6
2024,Juli,OBERE MITTELKLASSE,MERCEDES,CLE,1003,,,-,1003,,810,,193,,974,,781,,193,,29,,29,,,-,,-,439,,511,,453,,17403,7
2024,April,OBERKLASSE,PORSCHE,TAYCAN,298,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,298,,190,,,-,268,,17404,4
2024,April,SONSTIGE,LAMBORGHINI,SONSTIGE,55,,,-,15,,15,,,-,14,,14,,,-,1,,1,,,-,,-,26,,2,,36,,17405,4
